Iso_code,Country,Region,Indicator,Category,Sex,Year,Unity,Value
ESP,Spain,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",23.0418662341594
EST,Estonia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",23.1538373926231
FIN,Finland,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",41.301300007586
FRA,France,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",37.4484871925626
GBR_E_W,United Kingdom (England and Wales),Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",79.1125189559646
GBR_NI,United Kingdom (Northern Ireland),Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",83.6989003157807
GBR_S,United Kingdom (Scotland),Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",124.75391349223
GEO,Georgia,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",4.22805561319776
GRC,Greece,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",8.35783396782921
GRD,Grenada,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",140.397970851968
GTM,Guatemala,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",2.81217786625268
GUY,Guyana,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",13.9765566556363
HKG,"China, Hong Kong Special Administrative Region",Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",25.2727604606042
HRV,Croatia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",15.0155289779171
HUN,Hungary,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",14.6074667934912
IND,India,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",5.81192104711568
IRL,Ireland,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",32.8904018473739
ITA,Italy,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",8.3323762209395
JAM,Jamaica,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",47.9723420714501
JPN,Japan,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",6.35512643196992
KAZ,Kazakhstan,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",2.15822482715759
KEN,Kenya,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",10.07817647437
KNA,Saint Kitts and Nevis,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",118.427035200321
KOR,Republic of Korea,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",32.2877950632233
KWT,Kuwait,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",18.2075083615031
LBN,Lebanon,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",3.99908303853561
LIE,Liechtenstein,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",8.4093680359921
LKA,Sri Lanka,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",3.77395761264617
LTU,Lithuania,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",12.482396519518
LUX,Luxembourg,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",41.7781419974772
LVA,Latvia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",14.8147103018674
MAC,"China, Macao Special Administrative Region",Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",8.4711272676379
MAR,Morocco,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",10.1489014235519
MDA,Republic of Moldova,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",10.7214495399778
MDV,Maldives,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",161.587453479144
MEX,Mexico,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",30.450404206941
MKD,North Macedonia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",6.50783715860173
MLT,Malta,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",19.7352587244284
MMR,Myanmar,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",0.463115625262096
MNE,Montenegro,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",6.65418215348346
MNG,Mongolia,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",13.0122739117408
MOZ,Mozambique,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",2.73213571003884
MUS,Mauritius,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",34.5348114024259
NGA,Nigeria,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",1.24652163310835
NLD,Netherlands (Kingdom of the),Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",61.954953638706
NOR,Norway,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",49.904746127723
NZL,New Zealand,Oceania,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",65.6768351109383
PAN,Panama,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",23.3189102595619
PER,Peru,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",23.2718256442144
PHL,Philippines,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",1.72248789825835
POL,Poland,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",8.26605224160579
PRT,Portugal,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",24.1329168548313
PRY,Paraguay,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",54.6069100362556
PSE,State of Palestine,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",3.7698126736486
ROU,Romania,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",7.84215314156655
RUS,Russian Federation,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",12.5052699308581
SGP,Singapore,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",29.4369813104107
SLV,El Salvador,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",31.4716932066454
SRB,Serbia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",5.91828731268783
STP,Sao Tome and Principe,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",0
SVK,Slovakia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",11.6164126921742
SVN,Slovenia,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",16.8656487310677
SWE,Sweden,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",172.425415364311
TJK,Tajikistan,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",2.24941876625808
TTO,Trinidad and Tobago,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",57.3797576490286
TUR,Türkiye,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",4.40148407686639
UGA,Uganda,Africa,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",27.5240572867124
UKR,Ukraine,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",3.70225949463853
VAT,Holy See,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",0
VCT,Saint Vincent and the Grenadines,Americas,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",188.456793776374
XKX,Kosovo under UNSCR 1244,Europe,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",9.45775886720528
YEM,Yemen,Asia,Violent offences,Sexual violence,Total,2009,"Rate per 100,000 population",0.299630592932738
ALB,Albania,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",2.71160843001304
AND,Andorra,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",13.9822006585617
ARM,Armenia,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",2.78315836205021
AUS,Australia,Oceania,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",85.6617250178697
AUT,Austria,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",39.4603309478168
AZE,Azerbaijan,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",2.20846072128111
BDI,Burundi,Africa,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",7.65892600162645
BEL,Belgium,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",65.2053186138892
BGR,Bulgaria,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",9.16721514097294
BHS,Bahamas,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",82.7814569536424
BIH,Bosnia and Herzegovina,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",3.85716624753876
BLR,Belarus,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",3.76101058971105
BLZ,Belize,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",40.3593221496617
BMU,Bermuda,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",145.002915819503
BOL,Bolivia (Plurinational State of),Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",38.5786543835779
BRA,Brazil,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",23.6950204073783
BRB,Barbados,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",61.5191965374521
BTN,Bhutan,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",10.0635491870141
CAN,Canada,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",79.1910989628751
CHE,Switzerland,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",31.8570839058319
CHL,Chile,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",76.5047992367986
CMR,Cameroon,Africa,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",10.3279815808774
COL,Colombia,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",15.1887352645616
CPV,Cabo Verde,Africa,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",38.9476461136293
CRI,Costa Rica,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",140.862073292412
CYP,Cyprus,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",6.99309365611329
CZE,Czechia,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",12.776226166533
DEU,Germany,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",44.962753806974
DNK,Denmark,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",36.2106769613081
DZA,Algeria,Africa,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",10.583901136156
ECU,Ecuador,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",24.3569101908485
EGY,Egypt,Africa,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",0.195983116295212
ESP,Spain,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",21.3815913430794
EST,Estonia,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",20.6528555389081
FIN,Finland,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",45.0657732816833
FRA,France,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",36.7734153717488
GBR_E_W,United Kingdom (England and Wales),Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",81.4527319093299
GBR_NI,United Kingdom (Northern Ireland),Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",104.940457094922
GBR_S,United Kingdom (Scotland),Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",116.30116681236
GEO,Georgia,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",4.30042396967706
GRC,Greece,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",4.63123119242059
GRD,Grenada,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",97.3351221950385
GTM,Guatemala,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",3.4105471583438
GUY,Guyana,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",19.6542063009781
HKG,"China, Hong Kong Special Administrative Region",Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",25.7415486822318
HRV,Croatia,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",9.08740897140144
HUN,Hungary,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",12.9370445562028
IND,India,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",5.8637112173571
IRL,Ireland,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",52.2920886666954
ISL,Iceland,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",68.1676106467127
ISR,Israel,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",67.6268976570064
ITA,Italy,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",8.04547456682232
JAM,Jamaica,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",54.35466455198
JPN,Japan,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",6.52743598356888
KAZ,Kazakhstan,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",2.12294599712518
KEN,Kenya,Africa,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",11.6022257004546
KNA,Saint Kitts and Nevis,Americas,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",130.793409699808
KOR,Republic of Korea,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",37.326090023236
LBN,Lebanon,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",4.20353096601145
LIE,Liechtenstein,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",16.7009964927907
LKA,Sri Lanka,Asia,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",4.26735140400216
LTU,Lithuania,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",16.3745424924156
LUX,Luxembourg,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",41.6116528404883
LVA,Latvia,Europe,Violent offences,Sexual violence,Total,2010,"Rate per 100,000 population",10.9919863185459
